vendor_id,pickup_month,pickup_hour,pickup_day_of_week,dropoff_month,dropoff_hour,dropoff_day_of_week,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,trip_type
2,1,13,5,1,14,5,5,19.17,52,16.08,1,1
2,1,14,5,1,15,5,1,6.87,25.5,0,1,1
2,1,16,5,1,17,5,1,5.36,27.5,0,1,1
2,1,17,5,1,18,5,5,12.36,40.5,2,1,1
1,1,19,5,1,20,5,1,5.1,0,0,2,2
2,1,21,5,1,21,5,1,10.99,37.5,9.7,1,1
1,1,23,5,1,0,6,3,9.6,35.5,0,1,1
1,1,3,6,1,4,6,2,16.5,64.5,15.15,1,1
1,1,4,6,1,4,6,3,8.1,25.5,8.1,1,1
2,1,5,6,1,6,6,1,8.39,26.5,0,1,1
1,1,6,6,1,7,6,1,10.6,35,8.3,1,1
2,1,7,6,1,8,6,1,9.21,35,3,1,1
2,1,8,6,1,9,6,1,24.2,73.5,0,2,1
2,1,8,6,1,8,6,1,7.4,29,5.96,1,1
2,1,8,6,1,8,6,1,9.93,35,0,1,1
2,1,10,6,1,10,6,1,9.1,37.5,7.66,1,1
2,1,10,6,1,10,6,1,0.77,-4.5,0,3,1
2,1,11,6,1,11,6,1,7.72,27,0,2,1
2,1,11,6,1,12,6,1,12.91,42,0,1,1
2,1,12,6,1,13,6,1,9.34,34,0,1,1
2,1,12,6,1,12,6,1,8.94,26.5,0,1,1
2,1,13,6,1,14,6,2,13.43,38.5,7.86,1,1
2,1,13,6,1,13,6,1,9.45,28.5,5.86,1,1
2,1,14,6,1,15,6,1,8.01,38,0,1,2
2,1,14,6,1,14,6,1,10.07,30.5,0,1,1
2,1,15,6,1,16,6,1,8.92,35,7.16,1,1
2,1,16,6,1,17,6,1,6.54,31,0,2,1
2,1,16,6,1,17,6,1,18.93,52,12.61,1,1
2,1,16,6,1,17,6,1,9.05,29.5,0,1,1
2,1,18,6,1,19,6,1,12.63,35,7.36,1,1
1,1,18,6,1,18,6,1,8.6,32,3,1,1
2,1,18,6,1,18,6,1,8.07,25.5,5.46,1,1
2,1,18,6,1,19,6,1,4.75,25.5,0,2,1
2,1,21,6,1,21,6,2,0.62,52,0,2,1
2,1,22,6,1,22,6,2,11.58,36.5,0,2,1
2,1,21,6,1,22,6,1,6.27,26,11.34,1,1
2,1,22,6,1,23,6,1,10.99,32.5,3,1,1
2,1,23,6,1,23,6,1,8.58,26,0,1,1
1,1,0,7,1,0,7,1,1.8,0,0,2,2
2,1,0,7,1,1,7,1,5.39,27.5,0,1,1
2,1,4,7,1,5,7,1,14.93,44,0,1,1
2,1,6,7,1,7,7,3,9.52,28,0,1,1
1,1,9,7,1,9,7,1,8.9,30,0,2,2
2,1,9,7,1,10,7,1,16.47,46,0,1,1
1,1,11,7,1,11,7,1,9,28.5,3,1,1
2,1,12,7,1,13,7,1,4.76,31,0,1,1
2,1,12,7,1,13,7,1,7.64,26.5,6.82,1,1
2,1,17,7,1,18,7,3,7,29,7.45,1,1
2,1,17,7,1,17,7,1,5.12,24.5,2,1,1
2,1,17,7,1,17,7,1,10.1,32,3.28,1,1
2,1,18,7,1,18,7,6,8.26,26.5,5.46,1,1
2,1,19,7,1,20,7,1,9.5,30.5,0,2,1
2,1,19,7,1,19,7,2,9.41,26.5,6.82,1,1
2,1,19,7,1,20,7,1,10.56,38,4,1,1
2,1,20,7,1,21,7,1,6.25,26,5.46,1,1
1,1,20,7,1,21,7,1,9.5,33.5,2,1,1
1,1,20,7,1,21,7,3,6.5,25.5,0,2,1
2,1,21,7,1,22,7,2,14.76,40,0,2,2
2,1,22,7,1,23,7,5,8.77,27.5,3,1,1
2,1,22,7,1,22,7,1,7.46,26,5.46,1,1
2,1,22,7,1,22,7,1,6.95,24.5,0,1,1
2,1,22,7,1,22,7,1,7.89,28.5,0,2,1
1,1,22,7,1,22,7,2,9,31,2,1,1
2,1,23,7,1,0,1,1,7.54,25.5,5.36,1,1
2,1,23,7,1,0,1,2,10.83,32,5,1,1
2,1,0,1,1,0,1,5,6.81,24.5,0,2,1
2,1,1,1,1,1,1,1,13.75,39,8.06,1,1
2,1,0,1,1,1,1,1,13.71,52,10.66,1,1
2,1,1,1,1,2,1,1,7.83,24.5,5.16,1,1
2,1,2,1,1,3,1,2,10.43,33.5,0,1,1
2,1,3,1,1,4,1,3,8.83,27.5,0,2,1
2,1,4,1,1,4,1,1,11.55,32,0,1,1
2,1,7,1,1,7,1,1,0.68,-4.5,0,4,1
2,1,7,1,1,7,1,1,11.32,35.5,0,2,1
2,1,9,1,1,9,1,2,11.95,38.5,0,1,1
2,1,11,1,1,11,1,1,9.88,32.5,0,1,1
1,1,13,1,1,14,1,1,12.2,36.5,5.6,1,1
2,1,13,1,1,14,1,1,9.63,37,0,1,1
2,1,15,1,1,15,1,5,9.87,30.5,0,2,1
2,1,16,1,1,16,1,1,7.19,24.5,0,2,1
2,1,16,1,1,17,1,1,15.6,41.5,0,2,1
2,1,17,1,1,18,1,1,5.27,24.5,6.32,1,1
2,1,22,1,1,23,1,1,13.58,41,12.69,1,1
2,1,23,1,1,0,2,1,7.4,24.5,0,2,1
2,1,5,2,1,5,2,1,8.26,28,0,2,1
1,1,8,2,1,9,2,1,8.9,26,8,1,1
2,1,9,2,1,10,2,1,11.33,32,0,2,1
2,1,10,2,1,10,2,1,8.97,27.5,5.66,1,1
2,1,9,2,1,10,2,1,15.37,50,0,2,2
2,1,12,2,1,12,2,1,8.88,26,0,1,1
2,1,12,2,1,13,2,1,10.44,32.5,0,1,1
2,1,14,2,1,14,2,2,14.19,60,0.15,1,1
2,1,14,2,1,14,2,1,10.61,37,7.56,1,1
2,1,14,2,1,14,2,1,8.63,26,0,2,1
2,1,16,2,1,16,2,1,7.94,27,8.34,1,1
2,1,16,2,1,16,2,6,9.77,36.5,0,2,1
2,1,16,2,1,17,2,1,13.9,41,0,1,1
1,1,18,2,1,19,2,1,13.1,45,0,2,1
2,1,20,2,1,20,2,2,7.15,27,0,2,1
2,1,0,3,1,1,3,2,9.21,29.5,0,2,1
2,1,1,3,1,1,3,1,13.71,38,0,2,1
2,1,6,3,1,6,3,1,9.69,30,0,1,1
2,1,8,3,1,9,3,1,6.25,26,5.36,1,1
2,1,9,3,1,10,3,1,6.05,28,5,1,1
2,1,10,3,1,11,3,2,8.52,27,0,2,1
2,1,10,3,1,11,3,1,8.53,26.5,2,1,1
2,1,11,3,1,12,3,1,8,36,0,1,1
2,1,11,3,1,11,3,1,8.92,31.5,6.46,1,1
2,1,15,3,1,17,3,1,9.13,43,0,1,1
2,1,16,3,1,17,3,1,12.63,49.5,0,1,1
2,1,16,3,1,17,3,1,6.54,27.5,0,1,1
2,1,20,3,1,21,3,1,9.85,29,0,2,1
2,1,23,3,1,0,4,1,8.35,26,5.46,1,1
1,1,6,4,1,7,4,1,6.3,32.5,3,1,1
2,1,6,4,1,7,4,1,8.85,32.5,0,1,1
2,1,9,4,1,10,4,1,8.44,37,0,1,1
2,1,9,4,1,9,4,1,11.78,33,6,1,1
2,1,9,4,1,9,4,1,7.03,26,6.7,1,1
2,1,12,4,1,13,4,1,14.08,50.5,0,1,1
2,1,13,4,1,14,4,1,13.42,46,0,1,1
1,1,14,4,1,15,4,1,10.9,31.5,6.45,1,1
2,1,15,4,1,16,4,1,7.36,33.5,0,1,1
2,1,15,4,1,16,4,1,19.77,52,17.57,1,1
2,1,15,4,1,16,4,1,7.57,28.5,0,2,1
2,1,15,4,1,15,4,5,7.62,26.5,0,2,1
2,1,16,4,1,17,4,1,14.44,46.5,16.22,1,1
2,1,17,4,1,18,4,1,13.95,44,13.74,1,1
2,1,17,4,1,18,4,1,9.43,29,0,1,1
2,1,17,4,1,17,4,1,7.06,26,4.17,1,1
1,1,18,4,1,18,4,1,10.9,32,5.07,1,1
2,1,21,4,1,22,4,1,11.33,34.5,4,1,1
2,1,22,4,1,22,4,1,6.75,26,5.46,1,1
2,1,23,4,1,0,5,1,12.06,39.5,8.16,1,1
1,1,6,5,1,6,5,1,3.9,0,0,2,2
2,1,6,5,1,7,5,1,8.08,26.5,5.46,1,1
2,1,8,5,1,8,5,1,4.38,25.5,0,1,1
2,1,7,5,1,8,5,2,8.03,33.5,0,1,1
2,1,8,5,1,9,5,1,9.01,31,6.36,1,1
2,1,8,5,1,8,5,1,10.32,30.5,3.76,1,1
2,1,9,5,1,10,5,1,7.93,37.5,7.66,1,1
1,1,13,5,1,13,5,1,7.3,24.5,0,2,1
2,1,14,5,1,14,5,1,0,52,0,1,1
2,1,14,5,1,14,5,1,8.63,30,0,1,1
1,1,14,5,1,15,5,1,8.3,28,5.75,1,1
2,1,15,5,1,15,5,1,6.38,30,0,1,1
2,1,15,5,1,16,5,1,10.06,30,0,1,1
2,1,16,5,1,17,5,1,17.5,62,10,1,1
2,1,16,5,1,16,5,1,7.81,28,5.76,1,1
2,1,16,5,1,16,5,1,9.73,28.5,0,2,1
1,1,16,5,1,16,5,1,5.4,29.5,4.7,1,1
1,1,18,5,1,19,5,2,8.1,0,0,2,2
2,1,20,5,1,20,5,1,0,0,0,1,1
2,1,23,5,1,0,6,2,9.18,27,5.66,1,1
2,1,7,6,1,8,6,1,7.32,29,5.96,1,1
2,1,7,6,1,8,6,1,6.91,34.5,0,1,1
2,1,9,6,1,10,6,1,4.73,36.5,7.46,1,1
2,1,8,6,1,9,6,6,9.97,38,0,2,1
2,1,9,6,1,9,6,1,7.71,25.5,5.26,1,1
2,1,10,6,1,11,6,1,6.83,25.5,0,1,1
2,1,10,6,1,10,6,1,7.2,31.5,0,1,1
2,1,11,6,1,11,6,1,10.31,32.5,0,1,1
1,1,12,6,1,13,6,4,11.1,38.5,0,2,1
2,1,14,6,1,14,6,1,17.44,49,0,1,1
2,1,13,6,1,13,6,1,7.38,25.5,6.41,1,1
2,1,13,6,1,14,6,1,8.32,32.5,0,1,1
2,1,13,6,1,14,6,1,7.99,36,6.5,1,1
2,1,13,6,1,14,6,1,8.24,47,10.55,1,2
2,1,15,6,1,15,6,5,9.83,30,0,1,1
2,1,15,6,1,17,6,1,10.6,55,0,2,1
2,1,15,6,1,16,6,1,7.31,31,0,1,1
1,1,16,6,1,17,6,1,7.4,24.5,0,2,1
2,1,17,6,1,18,6,2,4.99,29,2,1,1
2,1,18,6,1,19,6,1,14.31,45.5,0,1,1
2,1,18,6,1,18,6,1,9.49,35,0,1,1
1,1,19,6,1,19,6,3,6.7,29.5,0,2,1
2,1,20,6,1,20,7,1,6.6,25.5,0,2,1
2,1,22,6,1,22,6,5,4.22,27.5,0,1,1
2,1,21,6,1,21,6,1,11.35,36,0,2,1
2,1,23,6,1,0,7,1,9.42,29.5,6.16,1,1
2,1,23,6,1,23,6,1,11.69,33,0,2,1
2,1,23,6,1,0,7,5,12.13,43.5,0,2,1
2,1,0,7,1,1,7,1,7.87,26.5,0,1,1
2,1,2,7,1,2,7,1,7.85,27,4,1,1
2,1,8,7,1,9,7,1,20.7,64.5,0,1,1
2,1,9,7,1,10,7,1,10.98,35.5,0,1,1
2,1,9,7,1,10,7,1,12.55,39,0,1,1
2,1,9,7,1,9,7,1,9.68,28,5.76,1,1
2,1,10,7,1,11,7,1,9.17,26,5.36,1,1
2,1,10,7,1,11,7,1,12.14,33.5,6.86,1,1
2,1,13,7,1,13,7,1,12.66,46,0,1,1
2,1,13,7,1,14,7,1,9.02,32,8.2,1,1
2,1,14,7,1,15,7,1,6.47,31,0,1,1
2,1,14,7,1,15,7,1,6.24,28.5,0,2,1
2,1,14,7,1,15,7,1,7.6,33,6.76,1,1
2,1,14,7,1,15,7,1,8.06,26,0,1,1
2,1,14,7,1,15,7,1,7.44,24.5,0,2,1
1,1,14,7,1,14,7,1,3.9,0,0,2,2
2,1,15,7,1,16,7,1,10.52,32.5,0,2,1
2,1,15,7,1,15,7,2,7.47,28.5,0,2,1
1,1,16,7,1,16,7,3,6.8,27,0,2,1
2,1,16,7,1,16,7,1,7.97,29,0,2,1
2,1,16,7,1,17,7,1,8.85,32.5,0,1,1
2,1,16,7,1,17,7,5,12.47,35.5,0.11,1,1
2,1,15,7,1,16,7,2,9.14,33,0,2,1
2,1,17,7,1,17,7,3,0.01,0,0,2,1
2,1,18,7,1,19,7,1,5.83,27.5,0,2,1
2,1,1,1,1,1,1,1,10.82,30.5,9.54,1,1
2,1,3,1,1,3,1,1,9.98,29.5,7.7,1,1
1,1,4,1,1,4,1,1,1.5,0,0,2,2
2,1,9,1,1,10,1,1,9.45,37,0,1,1
1,1,10,1,1,10,1,2,10.9,32.5,4.99,1,1
2,1,13,1,1,13,1,1,9.16,27.5,6.81,1,1
2,1,13,1,1,13,1,1,8.63,32.5,0,2,1
2,1,14,1,1,14,1,1,6.2,25.5,6.58,1,1
2,1,14,1,1,14,1,1,10.75,35,0,1,1
2,1,14,1,1,15,1,2,8.7,37.5,0,2,1
2,1,15,1,1,16,1,1,10.79,30,5,1,1
2,1,15,1,1,16,1,1,9.14,29,0,2,1
2,1,17,1,1,18,1,1,6.93,25.5,5.26,1,1
1,1,17,1,1,17,1,1,9.9,28.5,4.4,1,1
1,1,17,1,1,18,1,1,6.4,26,0,3,1
1,1,17,1,1,17,1,2,11,30,6,1,2
2,1,18,1,1,19,1,1,18.98,58,0,1,1
2,1,20,1,1,20,1,1,12.55,40.5,0,1,1
2,1,22,1,1,21,2,2,16.35,40,0,2,2
2,1,22,1,1,22,1,1,9.95,28.5,0,2,1
2,1,22,1,1,23,1,6,7.36,26.5,0,2,1
2,1,23,1,1,0,2,1,12.39,40,0,2,1
2,1,2,2,1,2,2,1,8.22,27,0,2,1
2,1,3,2,1,4,2,1,6.88,24.5,5.16,1,1
1,1,4,2,1,5,2,1,9.3,28,0,2,1
2,1,7,2,1,8,2,1,7.02,37,0,1,1
2,1,8,2,1,9,2,4,10.19,33.5,8.58,1,1
2,1,8,2,1,8,2,1,7.65,28.5,0,1,1
2,1,9,2,1,9,2,1,15.36,44.5,0,1,1
1,1,9,2,1,9,2,1,9.1,31,0,2,1
2,1,10,2,1,12,2,5,6.46,44.5,0,1,1
2,1,11,2,1,11,2,1,10.06,29.5,6.06,1,1
2,1,14,2,1,15,2,1,18.26,53.5,0,1,1
2,1,14,2,1,15,2,1,6.97,26.5,0,1,1
2,1,14,2,1,14,2,1,0.06,-3,0,3,1
1,1,15,2,1,16,2,2,7.1,26,4,1,1
2,1,17,2,1,18,2,1,9.75,31,0,1,1
2,1,23,2,1,23,2,1,11.71,75,17.3,1,2
2,1,7,3,1,8,3,1,12.65,42.5,0,1,1
2,1,7,3,1,8,3,1,5.37,27,0,1,1
2,1,8,3,1,8,3,5,6.29,27.5,5.66,1,1
2,1,8,3,1,9,3,1,9.15,30.5,0,2,1
2,1,9,3,1,9,3,3,7.75,29.5,7.58,1,1
2,1,13,3,1,14,3,1,6.98,26,6.7,1,1
2,1,14,3,1,15,3,1,6.03,24.5,0,1,1
2,1,14,3,1,15,3,1,18.18,56.5,11.46,1,1
1,1,16,3,1,17,3,4,9.8,29,6.15,1,1
2,1,16,3,1,16,3,1,8.3,33,6.96,1,1
2,1,18,3,1,19,3,1,10.31,30.5,5.5,1,1
2,1,6,4,1,7,4,1,13.2,41,0,1,1
2,1,7,4,1,8,4,1,12.22,41.5,0,1,1
2,1,9,4,1,10,4,1,4.83,35,0,2,1
2,1,9,4,1,10,4,3,9.66,38.5,0,1,1
2,1,9,4,1,9,4,1,4.72,24.5,0,1,1
2,1,9,4,1,9,4,1,12.64,40,0,2,1
2,1,10,4,1,11,4,1,7.45,29,3.5,1,1
2,1,10,4,1,11,4,1,6.67,30,0,1,1
1,1,10,4,1,11,4,1,6.7,32,0,2,1
2,1,13,4,1,13,4,1,10.47,31.5,0,2,1
2,1,15,4,1,16,4,1,18.55,64.5,0,1,1
1,1,15,4,1,15,4,1,7.5,35.5,5.44,1,1
2,1,16,4,1,17,4,1,5.45,31.5,0,1,1
1,1,17,4,1,18,4,1,7.6,27,0,2,1
2,1,17,4,1,18,4,1,8.65,39,0,2,1
2,1,18,4,1,19,4,1,8.35,27,0,1,1
2,1,19,4,1,20,4,1,13.12,37,0,1,1
2,1,20,4,1,20,4,1,9.35,27.5,0,2,1
2,1,20,4,1,21,4,1,6.88,26.5,2,1,1
2,1,21,4,1,21,4,1,10.59,30.5,7.95,1,1
2,1,4,5,1,4,5,1,0.19,-3,0,4,1
2,1,7,5,1,8,5,1,5.65,25.5,0,1,1
2,1,7,5,1,8,5,2,11.17,48,0,1,1
2,1,7,5,1,7,5,1,7.45,27,6.71,1,1
2,1,11,5,1,11,5,1,0.97,-5.5,0,3,1
2,1,13,5,1,14,5,1,16.21,48,0,1,1
1,1,13,5,1,13,5,1,6.9,0,0,2,2
2,1,14,5,1,14,5,1,4.96,52,0,1,1
2,1,14,5,1,15,5,1,15.56,47,0,1,1
2,1,14,5,1,14,5,1,6.92,25.5,4,1,1
2,1,15,5,1,15,5,1,9.38,30,7.7,1,1
2,1,17,5,1,19,5,1,16.84,59.5,0,1,1
2,1,17,5,1,17,5,1,12.21,40,0,2,1
2,1,17,5,1,18,5,6,5.14,33.5,0,1,1
2,1,18,5,1,18,5,1,6.3,25.5,2.7,1,1
2,1,19,5,1,19,5,1,5.76,25.5,0,1,1
2,1,19,5,1,19,5,1,0,52,0,2,1
2,1,19,5,1,19,5,1,16.19,60,0,2,2
2,1,21,5,1,22,5,1,9.07,29,6.06,1,1
2,1,21,5,1,22,5,4,8.7,27,0,1,1
2,1,21,5,1,21,5,1,10.98,33.5,0,2,1
2,1,22,5,1,23,5,1,18.69,51.5,0,2,1
2,1,23,5,1,23,5,1,10.55,31,0,1,1
2,1,8,6,1,9,6,1,9.73,31.5,0,1,1
1,1,10,6,1,11,6,1,14.1,44.5,0,2,1
2,1,10,6,1,10,6,1,12.74,38.5,7.86,1,1
2,1,12,6,1,13,6,1,6.41,24.5,0,2,1
2,1,12,6,1,12,6,1,7.87,27,4.17,1,1
1,1,12,6,1,12,6,1,10.1,31.5,7.7,1,1
1,1,13,6,1,14,6,1,19.2,53.5,10.85,1,1
2,1,13,6,1,14,6,1,23.46,118,0,2,1
2,1,0,6,1,0,6,1,4.79,26.5,0,1,1
2,1,14,6,1,15,6,1,9.91,33.5,0,2,1
2,1,15,6,1,16,6,1,12.41,46.5,2,1,1
2,1,19,6,1,19,6,1,8.95,27,0,2,1
2,1,20,6,1,21,6,1,8.08,25.5,6.7,1,1
2,1,21,6,1,21,6,1,9.06,30,0,1,1
2,1,21,6,1,22,6,1,11.09,34.5,6,1,1
2,1,21,6,1,22,6,1,7.77,24.5,0,1,1
2,1,1,7,1,2,7,1,8.33,29.5,6.16,1,1
2,1,3,7,1,3,7,1,7.67,24.5,2,1,1
1,1,3,7,1,3,7,2,12,37,3,1,1
1,1,4,7,1,5,7,2,11.3,38,2,1,1
2,1,8,7,1,9,7,1,6.67,26,0,2,1
2,1,12,7,1,12,7,1,0.56,-4,0,3,1
2,1,13,7,1,13,7,4,0,50,1,1,2
2,1,14,7,1,15,7,1,10.21,29.5,3,1,1
2,1,14,7,1,15,7,1,14.19,46.5,0,1,1
2,1,15,7,1,15,7,1,6.89,25.5,0,2,1
2,1,16,7,1,16,7,1,8.54,32,0,2,1
2,1,17,7,1,17,7,2,5.99,29.5,5,1,1
2,1,19,7,1,20,7,1,8.4,24.5,0,2,1
2,1,20,7,1,20,7,1,11.4,33.5,0,2,1
2,1,21,7,1,21,7,2,9.2,36.5,3,1,1
2,1,21,7,1,21,7,1,7.01,26,4,1,1
2,1,23,7,1,0,1,1,7.39,24.5,1,1,1
2,1,22,7,1,23,7,1,19.78,54.5,0,2,1
2,1,1,1,1,1,1,6,9.96,28.5,5.96,1,1
2,1,1,1,1,2,1,1,15.84,50.5,10.36,1,1
2,1,3,1,1,3,1,1,10.27,32,0,2,1
2,1,4,1,1,4,1,1,5.22,40,0,2,2
2,1,5,1,1,5,1,1,4.21,35,5,1,2
2,1,6,1,1,7,1,1,11.95,35,7.16,1,1
2,1,7,1,1,8,1,1,12.78,43,0,1,1
1,1,10,1,1,10,1,1,9.5,29,4.47,1,1
1,1,13,1,1,14,1,1,13.3,42,6.42,1,1
2,1,13,1,1,14,1,1,11.42,35.5,0,1,1
2,1,14,1,1,14,1,6,6.59,26,0,2,1
2,1,15,1,1,15,1,3,8.71,28.5,6,1,1
1,1,16,1,1,16,1,1,16.5,49.5,7.54,1,1
2,1,15,1,1,16,1,1,8.64,24.5,0,1,1
2,1,16,1,1,17,1,1,29.13,82.5,0,1,1
2,1,17,1,1,17,1,1,5.9,24.5,7.59,1,1
2,1,17,1,1,18,1,1,18.66,52,0,2,1
2,1,19,1,1,19,1,2,11.14,32.5,2,1,1
2,1,19,1,1,19,1,1,8.86,29,5.96,1,1
1,1,20,1,1,20,1,1,8.3,26.5,4.17,1,1
2,1,21,1,1,21,1,1,7.42,26,5.46,1,1
2,1,21,1,1,22,1,1,9.08,29,0,2,2
1,1,21,1,1,21,1,1,8.1,26.5,5.55,1,1
2,1,23,1,1,23,1,2,9.09,26.5,6.95,1,1
2,1,3,2,1,3,2,1,7.14,24.5,0,2,1
2,1,7,2,1,8,2,1,9.58,33.5,10.29,1,1
2,1,8,2,1,8,2,1,7.69,27.5,0,1,1
2,1,8,2,1,9,2,1,17.34,52,0,1,1
2,1,8,2,1,8,2,1,10.38,31,7.51,1,1
2,1,8,2,1,9,2,1,4.95,31.5,2,1,1
1,1,10,2,1,10,2,1,0.3,0,0,2,2
2,1,10,2,1,10,2,1,8.58,27,0,1,1
2,1,11,2,1,12,2,1,10.35,40.5,8.26,1,1
2,1,14,2,1,14,2,1,10.58,33,0,1,1
2,1,13,2,1,14,2,1,11.38,32.5,0,2,1
1,1,15,2,1,16,2,2,7.6,26.5,0,2,1
1,1,17,2,1,17,2,1,0.1,0,0,3,2
1,1,17,2,1,18,2,3,5.8,26.5,5.65,1,1
2,1,17,2,1,18,2,1,6.65,31,0,2,1
2,1,19,2,1,20,2,2,6.85,26,0,2,1
2,1,19,2,1,20,2,1,7.59,26.5,0,2,1
2,1,19,2,1,19,2,2,7.32,28.5,0,1,1
2,1,20,2,1,21,2,1,8.47,29.5,6.16,1,1
2,1,20,2,1,20,2,5,9.09,26,2,1,1
1,1,21,2,1,22,2,1,14,44.5,11.45,1,1
2,1,7,3,1,8,3,1,11.09,53,0,1,1
2,1,7,3,1,8,3,3,7.74,28,0,1,1
1,1,7,3,1,8,3,1,5.6,0,0,2,2
2,1,7,3,1,8,3,1,7.19,27.5,0,1,1
2,1,8,3,1,9,3,2,26.17,70.5,14.26,1,1
2,1,9,3,1,10,3,1,8.25,29,8.94,1,1
2,1,10,3,1,10,3,5,10.61,30,0,2,1
1,1,10,3,1,11,3,1,10,0,0,2,2
2,1,10,3,1,11,3,1,8.4,24.5,6.32,1,1
1,1,11,3,1,12,3,1,8.2,28.5,3.52,1,1
2,1,12,3,1,12,3,2,12.22,40,0,1,1
2,1,13,3,1,13,3,1,5.78,24.5,6.32,1,1
2,1,13,3,1,14,3,1,7.97,27,0,2,1
2,1,14,3,1,15,3,1,15.58,45,0,2,2
2,1,17,3,1,17,3,1,1.78,30,0,2,2
2,1,21,3,1,21,3,1,10.58,31,0,2,1
2,1,21,3,1,21,3,1,8.16,26.5,5.56,1,1
2,1,22,3,1,22,3,1,9.38,28.5,5.96,1,1
2,1,23,3,1,0,4,1,12.03,34,0,2,1
2,1,7,4,1,8,4,1,6.05,25.5,0,1,1
2,1,7,4,1,7,4,1,6.72,27.5,0,2,1
2,1,8,4,1,9,4,1,11.4,39,0,1,1
2,1,8,4,1,8,4,1,18.67,52,0,2,1
2,1,8,4,1,9,4,1,7.57,33.5,0,1,1
2,1,10,4,1,11,4,1,8.3,29.5,0,1,1
2,1,10,4,1,10,4,1,5.4,24.5,1,1,1
2,1,11,4,1,12,4,1,8.21,29.5,0,1,1
1,1,11,4,1,12,4,1,15.8,47,8.03,1,1
2,1,12,4,1,13,4,1,10.17,31.5,0,2,1
2,1,14,4,1,14,4,1,8.59,28,6.91,1,1
1,1,15,4,1,16,4,1,12.5,49,7.47,1,1
2,1,15,4,1,16,4,2,4.37,24.5,0,1,1
2,1,15,4,1,16,4,1,6.01,27.5,0,1,1
2,1,16,4,1,17,4,1,3.87,26.5,7.08,1,1
2,1,16,4,1,16,4,1,10.83,33.5,0,1,1
2,1,17,4,1,18,4,1,2.81,35.5,0,2,1
2,1,18,4,1,18,4,1,6.99,27.5,0,2,1
2,1,19,4,1,19,4,1,5.87,24.5,7.89,1,1
2,1,19,4,1,19,4,1,6.96,26,5.56,1,1
2,1,20,4,1,20,4,2,11.5,33.5,8.11,1,1
2,1,22,4,1,23,4,5,14.38,43.5,0,2,1
2,1,23,4,1,23,4,1,8.53,26.5,0,1,1
2,2,5,5,2,5,5,1,8.37,35,0,1,1
2,2,6,5,2,6,5,1,7.21,28,0,1,1
2,2,7,5,2,8,5,1,5.35,34,0,1,1
2,2,7,5,2,7,5,2,0,-2.5,0,3,1
2,2,8,5,2,8,5,1,0.38,51,10.2,1,2
2,2,8,5,2,8,5,1,7.87,27.5,0,2,1
2,2,8,5,2,9,5,1,11.77,38,0,1,1
2,2,9,5,2,10,5,1,5.38,25.5,2,1,1
2,2,9,5,2,10,5,1,8.48,33.5,3,1,1
2,2,9,5,2,9,5,1,9.18,31,1.2,1,1
1,2,10,5,2,10,5,1,3.7,24.5,8,1,1
2,2,10,5,2,11,5,1,3.19,26,8.04,1,1
2,2,9,6,2,10,6,1,9.84,42,10,1,1
1,2,11,5,2,12,5,1,7.6,26.5,5.45,1,1
2,2,13,5,2,13,5,1,0.02,-2.5,0,4,1
1,2,14,5,2,15,5,2,17,52,7.92,1,1
2,2,14,5,2,15,5,1,7.1,30.5,0,2,1
2,2,15,5,2,15,5,1,9.4,29.5,7.58,1,1
2,2,16,5,2,17,5,1,6.15,24.5,0.05,1,1
2,2,16,5,2,17,5,1,10.83,41,0,1,1
2,2,17,5,2,18,5,6,13.02,47.5,0,1,1
2,2,17,5,2,19,5,1,28.01,84.5,0,1,1
2,2,17,5,2,18,5,1,12.32,41,9.71,1,1
2,2,18,5,2,18,5,1,6.42,25.5,5.46,1,1
2,2,19,5,2,19,5,1,13.14,41.5,0,2,1
2,2,20,5,2,21,5,1,8.36,28,5.86,1,1
2,2,20,5,2,20,5,6,17.11,47,9.66,1,1
2,2,21,5,2,21,5,1,0,-2.5,0,3,1
2,2,22,5,2,23,5,1,8.76,32,0,1,1
2,2,22,5,2,22,5,1,0,-2.5,0,3,1
1,2,23,5,2,0,6,1,16.6,48.5,9.95,1,1
1,2,23,5,2,23,5,1,7.8,25.5,2,1,1
2,2,5,6,2,6,6,1,10.39,35.5,0,1,1
1,2,5,6,2,5,6,1,10.6,29.5,0,2,1
2,2,7,6,2,8,6,1,6.08,25.5,5.26,1,1
1,2,7,6,2,8,6,1,7.2,31.5,0,4,1
1,2,8,6,2,9,6,1,10.5,35.5,7.25,1,1
2,2,9,6,2,9,6,1,6.93,27.5,2,1,1
2,2,9,6,2,10,6,2,4.69,33,8.45,1,1
2,2,9,6,2,9,6,1,9.61,33,6.76,1,1
2,2,10,6,2,10,6,1,5.72,24.5,2,1,1
2,2,11,6,2,11,6,1,4.29,28,0,1,1
2,2,10,6,2,11,6,1,7.15,34,0,2,1
2,2,13,6,2,14,6,1,9.63,31.5,0,1,1
2,2,12,6,2,12,6,1,5.11,27.5,0,1,1
2,2,15,6,2,15,6,1,7.8,29.5,0,2,1
2,2,15,6,2,16,6,1,6.2,29.5,0,1,1
2,2,15,6,2,16,6,1,5.51,26.5,5.46,1,1
2,2,15,6,2,17,6,1,18.08,61.5,12.46,1,1
2,2,16,6,2,16,6,1,7.34,24.5,0,1,1
